open_text,kampagne_specifikt,billige_billetter,afslappende_behageligt_nem_transport,tag_toget,ved_ikke,andet,plads_til_alle,klima_baeredygtighed_gron_omstilling,alternativ_transport
At man skal bruge DSB fremfor selv at køre,0,0,0,0,0,0,0,0,1
At man kan tage toget i stedet for bilen hvis man bor langt fra sit arbejde (pendle),0,0,0,0,0,0,0,0,1
"at hvis man ønsker et alternativ til bilen, så er der dsb at der er mange der har transport tid mellem arbejde og hjem, og det ikke er en hindring med dsb",0,0,0,0,0,0,0,0,1
At DSB er et ægte alternativ til bilen i hverdagen,0,0,0,0,0,0,0,0,1
At DSB er et godt valg af transport,0,0,0,0,0,0,0,0,1
At DSB er et godt alternativ til ikke offentlig transport.,0,0,0,0,0,0,0,0,1
At DSB er et godt alternativ for pendlere og de vil gerne høre pendlernes historier,0,0,0,0,0,0,0,0,1
At DSB er et godt alternativ,0,0,0,0,0,0,0,0,1
At det skal bringe os tættere sammen som familie når man rejser sammen får man tid til hinanden det har man ik i feks bil...,0,0,0,0,0,0,0,0,1
at der er et valg hvordan man vil komme på job,0,0,0,0,0,0,0,0,1
at der er et alternativ til bilen,0,0,0,0,0,0,0,0,1
At alle kn gøre det i hverdagen og det er et godt alternativ til bilen,0,0,0,0,0,0,0,0,1
Alternativ til at køre i bil,0,0,0,0,0,0,0,0,1
"Af man kan nå af arbejde i toget og slippe for køerne på motorvejen, men syntes ikke den viser roen, der sker for meget i klippet",0,0,0,0,0,0,0,0,1
Ønsker naturligvis at få flere til at bruge toget i stedet for bilen. Absolut sympatisk.,0,0,0,0,0,0,0,0,1
At toget er et godt alternativt.,0,0,0,0,0,0,0,0,1
At man skal tage toget fremfor egen bil,0,0,0,0,0,0,0,0,1
at de er der for os så vi kan spare bilen.,0,0,0,0,0,0,0,0,1
"At tilværelsen er et spørgsmål om at få tid til det, man gerne vil, og at DSB er et sted, hvor man kan få et pusterum",0,0,1,0,0,0,0,0,0
At DSB kan være med til at vi kan få en hverdag med god sammenhæng og uden stress,1,0,1,0,0,0,0,0,0
"At DSB er med til at forbinde Danmark og at det er let at tage det offentlig, hvis man bor udenfor byerne.",0,0,1,0,0,0,1,0,0
Tid,0,0,1,0,0,0,0,0,0
Tag DSB og så har du tid til mere af det sjove og nære.,0,0,1,0,0,0,0,0,0
"Skabe en form for identificérbarhed med de personer, de viser. En familiefar og en almindelig mand med almindelige problemer, hvis liv bliver lidt nemmere af at køre med DSB.  Og når landing page'en er dsb.dk/sammen, signalerer det også at de prøver at skabe en samhørighedsfølelse mellem de mennesker, der bruger deres ydelser. ""Du kan også blive en del af klubbe""-ish",0,0,1,0,0,0,0,0,0
"Sikkerhed, troværdighed og effektivitet.",0,0,1,0,0,0,0,0,0
rejser med dsb har mere overskud og tid,0,0,1,0,0,0,0,0,0
nemt og tryg at rejse med DSB ingen stres.,0,0,1,0,0,0,0,0,0
Nemt at tage toget,0,0,1,0,0,0,0,0,0
Nemt Hurtigt  Lykkeligere,0,0,1,0,0,0,0,0,0
muligt at transport med tog er tidsgivende så det man ikke når på de 60 timer kan afsluttes i toget på turen hjem,0,0,1,0,0,0,0,0,0
Muligheder egen tid og billig bolig,0,0,1,0,0,0,0,0,0
Mindre biller på vejen,0,0,1,0,0,0,0,0,0
men det er jo løgn hvis man bruger det offentlige til transport mere fritid,0,0,1,0,0,0,0,0,0
"Man kan bruge tiden i tog til at komme foran med arbejdet, i stedet for at se det som spildtid.",0,0,1,0,0,0,0,0,0
Man kan bruge rejsetiden til at lave noget arbejde,0,0,1,0,0,0,0,0,0
"Livet er ikke perfekt, men giver lidt for at gøre detlettere",0,0,1,0,0,0,0,0,0
få en nemmere hverdag med dsb,0,0,1,0,0,0,0,0,0
Fritid = tog,0,0,1,0,0,0,0,0,0
For at få flere til at tage toget istedet for bilen,0,0,1,0,0,0,0,0,0
Fart,0,0,1,0,0,0,0,0,0
DSB gør livet lettere,0,0,1,0,0,0,0,0,0
Dsb gør hverdagen lettere,0,0,1,0,0,0,0,0,0
dit liv bliver meget bedre hvis du tager toget,0,0,1,0,0,0,0,0,0
Det er sundere at køre med toget. Du får mere livskvalitet. For mænd.,0,0,1,0,0,0,0,0,0
Det er nemt at pendlr,0,0,1,0,0,0,0,0,0
det er nemmere med dsb,0,0,1,0,0,0,0,0,0
Det er et godt alternativ til bilen,0,0,1,0,0,0,0,0,0
Der er et alternativ til bilen når du skal køre langt,0,0,1,0,0,0,0,0,0
Der bliver overskud til andet,0,0,1,0,0,0,0,0,0
brug toget og du bliver lykkelig,0,0,1,0,0,0,0,0,0
At vi kan rejse nemt til vores bestemmelsessted. Hvordan kommer vi i nærheden af DSB??  Jeg har ca 100 km til nærmeste DSB station,0,0,1,0,0,0,0,0,0
At toget skal være et godt alternativ til bilen for folk som pendler.,0,0,1,0,0,0,0,0,0
At toget er et alternativ til bilen,0,0,1,0,0,0,0,0,0
At toget er den nemme løsning for travle pendlere,0,0,1,0,0,0,0,0,0
At rejse er nemt,0,0,1,0,0,0,0,0,0
At offentlig trafik r godt og nemt,0,0,1,0,0,0,0,0,0
"At man sparer tid, man kan bruge med familien i stedet",0,0,1,0,0,0,0,0,0
At man skal tage DSB isf. bilen.,0,0,1,0,0,0,0,0,0
At man skal spare tid og få tid til det der er vigtigere end arbejde.,0,0,1,0,0,0,0,0,0
At man nemt kan bruge toget,0,0,1,0,0,0,0,0,0
At man kan spare tid?,0,0,1,0,0,0,0,0,0
at man kan komme hurtigt/sikkert frem og bruge sin tid på andet end transport,0,0,1,0,0,0,0,0,0
At man kan bruge tiden bedre ved at lade sig transportere,0,0,1,0,0,0,0,0,0
At man kan bruge mere tid på de ting som man skal nå mens man sidder i toget end hvis man kørte bil?,0,0,1,0,0,0,0,0,0
At man får noget ekstra tid ved at bruge toget,0,0,1,0,0,0,0,0,0
At man bliver glad for at køre med toget i alle situationer,0,0,1,0,0,0,0,0,0
at m an skal tage toget og bruge tiden fornuftig,0,0,1,0,0,0,0,0,0
At livet skulle blive lettere med DSB,0,0,1,0,0,0,0,0,0
"At hvis man kører med DSB, så har man mulighed for at ordne nogle ting, man eksempelvis ikke har tid til, når man kører bil",0,0,1,0,0,0,0,0,0
at en tog tur skulle give mere tid tid til at arbejde ???,0,0,1,0,0,0,0,0,0
"At du får mere tid på hænderne ved at pendle, og dermed mere tid til de vigtige ting.",0,0,1,0,0,0,0,0,0
At DSB giver frihed,0,0,1,0,0,0,0,0,0
At det ville være en god løsning i en travl hverdag..så man udnytter tiden bedre Eller at dsb er til at stole på ??,0,0,1,0,0,0,0,0,0
At det er nemt og smart at tage toget på job,0,0,1,0,0,0,0,0,0
At det er nemt med DSB,0,0,1,0,0,0,0,0,0
"At det er nemt at tage toget, men man skal regne fra start til mål , og stress når tog, s tog ikke kommer til tiden.. Et forsinket s tog, hjem kostede mindst en time ekstra",0,0,1,0,0,0,0,0,0
At det er nemt at tage toget,0,0,1,0,0,0,0,0,0
At det er nemt at tage tog. Men kan regne med at det fungere,0,0,1,0,0,0,0,0,0
At det er nemt at rejse med toget og tage din tid.,0,0,1,0,0,0,0,0,0
At det er nemt at pendle og har fordele,0,0,1,0,0,0,0,0,0
At det er nemt,0,0,1,0,0,0,0,0,0
At det er nemmere at tage toget end at cykle.,0,0,1,0,0,0,0,0,0
at det er let med dsb,0,0,1,0,0,0,0,0,0
At det er godt og nemt at tage toget,0,0,1,0,0,0,0,0,0
at de gør hverdagen lettere,0,0,1,0,0,0,0,0,0
At de får hverdagen til at hænge sammen og er for alle,0,0,1,0,0,0,0,0,0
At bruge DSB giver tid til familie og fritid,0,0,1,0,0,0,0,0,0
At man kan køre med dem frem og tilbage for arbejde. Spare tid på vejene,0,0,1,0,0,0,0,0,0
At DSB er let tilgængeligt,0,0,1,0,0,0,0,0,0
At det er nemt og fleksible at rejse med DSB,0,0,1,0,0,0,0,0,0
at det er nemt at pendle,0,0,1,0,0,0,0,0,0
At det er nemt at pendle,0,0,1,0,0,0,0,0,0
Vi skal tage toget,0,0,0,1,0,0,0,0,0
"Tag toget, der er mange muligheder",0,0,0,1,0,0,0,0,0
Tag toget fra hjem til job.,0,0,0,1,0,0,0,0,0
Tag toget,0,0,0,1,0,0,0,0,0
Tag toget,0,0,0,1,0,0,0,0,0
Tag toget,0,0,0,1,0,0,0,0,0
Tag dog toget,0,0,0,1,0,0,0,0,0
"Sætter vel tyk streg under at DSB er for de fleste, og kan bruges godt af pendlere til/fra arbejde",0,0,0,1,0,0,0,0,0
Pendler tilfredshed,0,0,0,1,0,0,0,0,0
Om man er en af deres mange kunder,0,0,0,1,0,0,0,0,0
Måske noget om pendlere eller noget om sygdom,0,0,0,1,0,0,0,0,0
Kør med os - vi skal nok hjælpe dig fra A til B så du kan tænke på andre ting.,0,0,0,1,0,0,0,0,0
Gøre opmærksom på at man kan pendle med toget,0,0,0,1,0,0,0,0,0
Der er mange der pendler mellem hjem og job,0,0,0,1,0,0,0,0,0
De ønsker ar flere taget toget særligt pendlere,0,0,0,1,0,0,0,0,0
De vil have folk til at tage toget,0,0,0,1,0,0,0,0,0
De vil ha' folk i togene,0,0,0,1,0,0,0,0,0
De kan hjælpe med transport,0,0,0,1,0,0,0,0,0
Brug DSB!,0,0,0,1,0,0,0,0,0
Brug DSB som pendler,0,0,0,1,0,0,0,0,0
brug dsb,0,0,0,1,0,0,0,0,0
"At vi skal tage toget mere,",0,0,0,1,0,0,0,0,0
At vi skal ta toget.,0,0,0,1,0,0,0,0,0
At vi skal pendle,0,0,0,1,0,0,0,0,0
"At vi skal bruge DSB meget mere, hvis der er mulighed for det i vores hverdag.",0,0,0,1,0,0,0,0,0
"At vi skal bruge dem, men de slet ikke har noget forståelse for hvad der sker på landet",0,0,0,1,0,0,0,0,0
"At toget gør det muligt og let at pendle, og at mange vælger DSB yil det. Men gør de i virkeligheden det når de nærmest har monopol?",0,0,0,1,0,0,0,0,0
At rigtig mange mennesker pendler med DSB hver dag.,0,0,0,1,0,0,0,0,0
At pendlerlivet giver energi til livet,0,0,0,1,0,0,0,0,0
At mange rejser med dem,0,0,0,1,0,0,0,0,0
At mange pendler,0,0,0,1,0,0,0,0,0
At man skal tage toget mere,0,0,0,1,0,0,0,0,0
at man skal pendle,0,0,0,1,0,0,0,0,0
At man selvfølgelig skal benytte DSB,0,0,0,1,0,0,0,0,0
at man kan stole på DSB,0,0,0,1,0,0,0,0,0
At man kan pendle med dsb,0,0,0,1,0,0,0,0,0
At man kan køre med den mellem job og hjem.,0,0,0,1,0,0,0,0,0
At man kan køre frem og tilbage med toget når man skal på job,0,0,0,1,0,0,0,0,0
"at man ikke selv skal tænke på transport, så de kan bare køre os",0,0,0,1,0,0,0,0,0
At man har mulighed fpor at transportere sig til og fra arbejde med DSB og at mange gør det i forvejen,0,0,0,1,0,0,0,0,0
At man bør pendle mere med tog,0,0,0,1,0,0,0,0,0
At folk skal bruge toget noget mere.,0,0,0,1,0,0,0,0,0
At du pendler og kører med DSB,0,0,0,1,0,0,0,0,0
At du kan tage toget til og fra arbejde,0,0,0,1,0,0,0,0,0
At DSB tilbyder gode muligheder til mange pendlere,0,0,0,1,0,0,0,0,0
At DSB også når ud til ydre områderne og er godt for pendlere,0,0,0,1,0,0,0,0,0
At DSB gør det lettere at leve et pendlerliv,0,0,0,1,0,0,0,0,0
at det giver livskvalitet.,0,0,0,1,0,0,0,0,0
At Det er normalt at være pendler,0,0,0,1,0,0,0,0,0
At det er muligt for nogle at pendle,0,0,0,1,0,0,0,0,0
at det er muligt at få transport,0,0,0,1,0,0,0,0,0
At det er en god ide at tage toget.,0,0,0,1,0,0,0,0,0
At det er en fordel og et gode at benytte DSB,0,0,0,1,0,0,0,0,0
At det er bedst at køre med DSB,0,0,0,1,0,0,0,0,0
"At der er mange der pendler med DSB. Og det er også fint nok, særligt hvis man bor uden for kbh men arbejder i kbh. Men jeg ved, at togene er proppet i myldretiden og det er ikke særlig behageligt at køre med DSB.",0,0,0,1,0,0,0,0,0
At de tilbyder transport til pendlere,0,0,0,1,0,0,0,0,0
At de påstår man kan tage toget som pendler.,0,0,0,1,0,0,0,0,0
At de er til for erhvervslivet og ikke andet.????,0,0,0,1,0,0,0,0,0
Årsagen til man pendler,0,0,0,1,0,0,0,0,0
Tag toget? Ellers giver det jo ingen mening reklame og desglige,0,0,0,1,0,0,0,0,0
Tag toget på arbejde pendlere!,0,0,0,1,0,0,0,0,0
"DSB kan håndtere Pendlere, så de får en bedre hverdag",0,0,0,1,0,0,0,0,0
Brug toget,0,0,0,1,0,0,0,0,0
At man kan pendle med tog,0,0,0,1,0,0,0,0,0
At der er mange der pendler og derfor er deres produkt et godt tilbud,0,0,0,1,0,0,0,0,0
tjene penge,0,0,0,1,0,0,0,0,0
Skaffe flere kunder,0,0,0,1,0,0,0,0,0
"Prøver at overtale os til st køre med toget, med en falsk reklame",0,0,0,1,0,0,0,0,0
mangler bare kunder,0,0,0,1,0,0,0,0,0
Jeg tror DSB prøver at påvirke nogen til at bosætte sig længere fra deres arbejde og benytte DSB til/fra arbejde. Flere kunder,0,0,0,1,0,0,0,0,0
Få folk til at bruge offentlige transportmidler,0,0,0,1,0,0,0,0,0
Det er bare en kampagne for at tjene flere penge.  Der er ingen dybere mening.,0,0,0,1,0,0,0,0,0
de ønsker flere kunder fra landdiskrikterne,0,0,0,1,0,0,0,0,0
De ønsker at sælge et produkt - ligesom andre virksomheder,0,0,0,1,0,0,0,0,0
De vil have flere til at køre med tog. Glem det der er altid togbusser og forsinkelser pga sporarbejder,0,0,0,1,0,0,0,0,0
de vil have flere kunder,0,0,0,1,0,0,0,0,0
At få flere kunder,0,0,0,1,0,0,0,0,0
At dsb ønsker flere kunder,0,0,0,1,0,0,0,0,0
at de vil tjene penge,0,0,0,1,0,0,0,0,0
At de kører tog og gerne vil have flere kunder,0,0,0,1,0,0,0,0,0
"Man er ikke i tvivl om, at DSB vil have flere kunder - tilfredse kunder - men det bliver bare dårligere og dårligere. Jeg har rejst med Lille Syd i godt 40 år .... og jeg håber virkelig, at nu er bunden nået!!!",0,0,0,1,0,0,0,0,0
få flere kunder,0,0,0,1,0,0,0,0,0
"Tænker at de prøver at præsentere nogle af de fordele der kan være ved at bo uden for byen, såsom natur, billigere bolig og fred/ro, samtidig med at de fortæller at 780.000 allerede pendler til arbejde, for at overbevise os om at hvis de kan gøre det, så kan jeg også.",0,0,0,0,0,1,0,0,0
Togtransport er godt for dig,0,0,0,0,0,1,0,0,0
Posetivt,0,0,0,0,0,1,0,0,0
Patos patos patos - vi skal føle at DSB rummer det hele menneske og ikke bare er kolde tal og afgangstider.,0,0,0,0,0,1,0,0,0
"noget pr, til at forbedre deres image. en reklame for noget alle ved hvad er og som alle ved hvordan fungerer har en ret minimal effekt. ligesom maccdonalds reklamere at deres cheese og hamburger koster 10kr. på trods af at alle i Danmark godt ved de koster 10kr. selvfølgelig kan billedet af burgerne få nogen til at blive sultne efter macdonalds, men tog er et helt andet produkt. hvis du ser en dsb reklame går du jo ikke ud og kører sjælland rundt på kryds og tværs hele dagen, tog bliver jo kørt af nødvendighed.",0,0,0,0,0,1,0,0,0
man kan tage toget hvis man ikke har travlt,0,0,0,0,0,1,0,0,0
kan bruges,0,0,0,0,0,1,0,0,0
jeg pendler 7 km om dagen i bil hver vej - det ville ikke blive nemmere mod tog,0,0,0,0,0,1,0,0,0
"Jeg kan ikke se, at et billede af to mennesker i morgenkåbe, har noget med DSB at gøre ??? Det nederste bilede viser måske en mand, der har travlt med at cykle til toget !?!?! I øvrigt er det ikke nemt at tage med DSB, når man bor udenfor en større by. Jeg bor selv på landet, og kan ikke komme på arbejde med DSB",0,0,0,0,0,1,0,0,0
Jeg er pensionist og pendler ikke,0,0,0,0,0,1,0,0,0
Jeg er ikke pendler,0,0,0,0,0,1,0,0,0
Intimitet,0,0,0,0,0,1,0,0,0
"Ingen anelse. Noget med at se deres kunder i øjnhøjde og vide hvor de er.   Men tror ikke en reklame kan flytte kunder i DSBs tilfælde.   Så længe transporttid med DSB er så langsommelig at det vil tage mig 3 timer fra dør til dør (i bil en god time) er DSB bare ikke et brugbart alternativ. Og jeg ville ellers virkeligt gerne bruge offentlig transport. Det er den eneste gode løsning på klima, trængsel og alt muligt andet.",0,0,0,0,0,1,0,0,0
Hygge,0,0,0,0,0,1,0,0,0
Har ikke valgt at pendle,0,0,0,0,0,1,0,0,0
God film,0,0,0,0,0,1,0,0,0
"Fremme tristhed i verden, så sponsorerne kan få en masse evighedspatienter og sikre indtægterne. Desuden fremkalde brækfornemmelser",0,0,0,0,0,1,0,0,0
Er alt for positiv i forhold til de faktiske forhold,0,0,0,0,0,1,0,0,0
du kan køre med os,0,0,0,0,0,1,0,0,0
Du kan køre med os,0,0,0,0,0,1,0,0,0
Du kan køre med os,0,0,0,0,0,1,0,0,0
"Det samme som de sagde til sidst. At live har mange veje, ligesom DSB. Og at man kan altid køre og stole på dem",0,0,0,0,0,1,0,0,0
Der er altid plads til dig,0,0,0,0,0,1,0,0,0
Denne kampagne kører helt f sporet.,0,0,0,0,0,1,0,0,0
den tiltaler mig meget,0,0,0,0,0,1,0,0,0
De gør alt for kunderne??????,0,0,0,0,0,1,0,0,0
de er usikker på deres produkt,0,0,0,0,0,1,0,0,0
bruger ikke dsb,0,0,0,0,0,1,0,0,0
Billig og dårlig reklame,0,0,0,0,0,1,0,0,0
"At når man er pendler, så er DSB altid punktligt og præcis - det er den dog næppe....",0,0,0,0,0,1,0,0,0
At mennesker er forskellige men mange har DSB tilfælles,0,0,0,0,0,1,0,0,0
At man får et godt liv med DSB. Man kan bare ikke lyve sig til et godt produkt. Hvis de havde et produkt kunne de spare reklamekronerne!,0,0,0,0,0,1,0,0,0
At man er et bindeled i almindelige danskeres hverdag,0,0,0,0,0,1,0,0,0
At man altid kan køre med dem,0,0,0,0,0,1,0,0,0
At flere borgere har brug for at kunne rejse med DSBtog,0,0,0,0,0,1,0,0,0
at DSB står til rådighed når man bor fredeligt langt fra by og stress og skal rejse et godt stykke vej for at komme på arbejde.,0,0,0,0,0,1,0,0,0
At det er et firma som mange tror på,0,0,0,0,0,1,0,0,0
"At det er en sikker og effektiv transport,",0,0,0,0,0,1,0,0,0
At de nok skal transportere en,0,0,0,0,0,1,0,0,0
At de kan klare alt transport.,0,0,0,0,0,1,0,0,0
At de er omskiftelige,0,0,0,0,0,1,0,0,0
"At de er ked af, at de ikke har fået etableret flere P-pladser ved stationerne rundt omkring i landet",0,0,0,0,0,1,0,0,0
"At alle mennesker, som har råd til at købe en bil, som gør tilværelsen noget nemmere, ville vælge at besværliggøre dagligdagen via valget af offentlig transport.... helt forkert kampagne i mine øjne",0,0,0,0,0,1,0,0,0
vi har for mange penge og vi ønsker ikke st sænke priserne,0,0,0,0,0,1,0,0,0
du kan køre med os,0,0,0,0,0,1,0,0,0
at du køre med dsb,0,0,0,0,0,1,0,0,0
At DSB altid er en mulighed,0,0,0,0,0,1,0,0,0
ved det faktisk ikke.,0,0,0,0,1,0,0,0,0
Nej det har jeg ikk,0,0,0,0,1,0,0,0,0
Nej,0,0,0,0,1,0,0,0,0
Nej,0,0,0,0,1,0,0,0,0
Nej,0,0,0,0,1,0,0,0,0
aner det ikke,0,0,0,0,1,0,0,0,0
Aner det ikke,0,0,0,0,1,0,0,0,0
-,0,0,0,0,1,0,0,0,0
x,0,0,0,0,1,0,0,0,0
"Ved ikke. Men DSB skulle hellere fokusere på at levere en bedre service: tog til tiden, altid og bedre information.",0,0,0,0,1,0,0,0,0
Se mit tidligere svar,0,0,0,0,1,0,0,0,0
niwnckc wkc kwc,0,0,0,0,1,0,0,0,0
Man kan mere når,0,0,0,0,1,0,0,0,0
"Kan i ikke godt skrive rigtigt, med ordet vred.  ?",0,0,0,0,1,0,0,0,0
Jeg bor i Frederikshavn/Sæby og ser er ingen service ??har rejst fra fr.havn til København nu med skift i Ålborg og 1 times ventetid ialt 7 timers rejse uden mulighed for at købe hverken vådt eller tørt - sagde nogen udkantsdanmark ???? så jeg bliver ikke duperet af deres reklamer ????,0,0,0,0,1,0,0,0,0
"Ja, det kunne jeg også godt li’ at vide.",0,0,0,0,1,0,0,0,0
Ikke relevant.,0,0,0,0,1,0,0,0,0
Ikke mig pensonist,0,0,0,0,1,0,0,0,0
hej med dig,0,0,0,0,1,0,0,0,0
Hej,0,0,0,0,1,0,0,0,0
Har svaret,0,0,0,0,1,0,0,0,0
Godt spørgsmål,0,0,0,0,1,0,0,0,0
Det ved de vel heller ikke selv,0,0,0,0,1,0,0,0,0
"det har jeg ingen anelse om , det fanger mig ikke",0,0,0,0,1,0,0,0,0
"Pendler ikke, er pensionist",0,0,0,0,1,0,0,0,0
jeg har ikke brug for at pendle og vil nok også vælge det fra. Min kone har pendlet og jeg haR OFTE MÅTTE HENTE HENDE PGA AFLYSTE ELLER GROFT FORSINKEDE TOG,0,0,0,0,1,0,0,0,0
"1flyt blot på landet. Vi er der for at køre mig til mit job 2. Tag det roligt - tag toget,det er der altid for at køre dig fra stedtil sted",0,0,1,0,0,0,1,0,0
"Det vil fortælle fordelene ved at pendle fra roligere omgivelser til storbyens arbejdsstress, når man bruger DSB.",0,0,0,0,0,0,1,0,0
"At man altid kan tage toget, hvilket ikke gælder i landets yderområdet",0,0,0,0,0,0,1,0,0
Toget er for alle og i alle livets situationer,0,0,0,0,0,0,1,0,0
Man vil vel fortælle at lige meget hvor du bor er DSB en en god transportmulighed,0,0,0,0,0,0,1,0,0
"Man kan godt flytte ud hvor man føler man hører til, DSB kører nemlig alle steder hen.",0,0,0,0,0,0,1,0,0
Hvis man vil flytte ud og finde ro kan man stadig komme på arbejde med DSB,0,0,0,0,0,0,1,0,0
Forskellige afgange,0,0,0,0,0,0,1,0,0
Flyt ud og brug al tiden på transport..... eller noget,0,0,0,0,0,0,1,0,0
Flyt på landet og kør med DSB - hir-hir - som jo netop IKKE eksisterer på landet. Kom nu ind i kampen og undlad at forstyrre folk uden for Storkøbenhavn med jeres pjat.,0,0,0,0,0,0,1,0,0
Er til for alle,0,0,0,0,0,0,1,0,0
DSB transporterer pendler hele landet.,0,0,0,0,0,0,1,0,0
DSB for alle,0,0,0,0,0,0,1,0,0
dsb er for hele Danmark,0,0,0,0,0,0,1,0,0
DSB er derude,0,0,0,0,0,0,1,0,0
"De vælger at bo på landet fordi der er dejligt og roligt og ikke fordi de skal bruge toget - det er kun gammelt og udslidte vogne der benyttes af DSB, så pænt tøj kan ikke anvendes i det daglige - det kan en ren bil.",0,0,0,0,0,0,1,0,0
